37;258919;1966 chrysler new yorker;http://www.srmason-sj.org;13/03/2006 17:36;1142271360;13
38;258919;1966 chrysler new yorker;http://www.californiaclassics.nl;13/03/2006 17:38;1142271480;13
39;258919;1966 chrysler new yorker;http://www.nationalmoparts.com;13/03/2006 17:38;1142271480;13
40;258919;remax;http://www.remax.com;13/03/2006 18:01;1142272860;14
41;258919;edina realty;http://www.edinarealty.com;13/03/2006 18:47;1142275620;14
42;258919;las vegas journal;http://www.reviewjournal.com;14/03/2006 19:23;1142364180;15
43;258919;el cortez;http://www.elc.cc;14/03/2006 19:49;1142365740;16
44;258919;el cortez;http://www.vegas.com;14/03/2006 19:49;1142365740;16
45;258919;el cortez.com;;14/03/2006 19:51;1142365860;16
46;258919;www.elcortez.com;;14/03/2006 19:53;1142365980;16
47;258919;luther lincoln mercury;http://www.lutherlm.com;19/03/2006 10:24;1142763840;17
48;258919;luther lincoln mercury;http://www.lutherauto.com;19/03/2006 10:24;1142763840;17
49;258919;1966 chrysler new yorker;;21/03/2006 18:39;1142966340;18
50;258919;bella blaine;http://www.tjbhomes.com;21/03/2006 19:15;1142968500;19
51;258919;jimmy carter rabbit;;22/03/2006 17:49;1143049740;20
52;258919;jimmy carter rabbit;;22/03/2006 17:50;1143049800;20
53;258919;sheradon performance;;22/03/2006 18:09;1143050940;21
54;258919;www.sheradonperformance.com;;22/03/2006 18:11;1143051060;21
55;258919;www.sheradon performance mopar;;22/03/2006 18:12;1143051120;21
56;258919;napa auto parts;http://www.napaonline.com;22/03/2006 18:14;1143051240;21
57;258919;las vegas journal;;22/03/2006 19:24;1143055440;22
58;258919;las vegas journal;;22/03/2006 19:25;1143055500;22
59;258919;golden nugget las vegas;;22/03/2006 19:25;1143055500;23
60;258919;lucille b b king;;22/03/2006 19:25;1143055500;23
61;258919;golden nugget las vegas;;22/03/2006 19:31;1143055860;23
62;258919;old vegas;;23/03/2006 18:43;1143139380;24
63;258919;old vegas;http://www.fotosearch.com;23/03/2006 18:44;1143139440;24
64;258919;old vegas;http://www.sfgate.com;23/03/2006 18:44;1143139440;24
65;258919;1966 chrysler new yorker;;23/03/2006 19:36;1143142560;25
66;258919;1966 chrysler new yorker;http://www.hemmings.com;23/03/2006 19:37;1143142620;25
67;258919;1966 chrysler new yorker;http://www.gessweinmotors.com;23/03/2006 19:40;1143142800;25
68;258919;1966 chrysler new yorker;;23/03/2006 19:46;1143143160;25
69;258919;dodge of blaine;http://dodge-blaine.fivestardealers.com;24/03/2006 18:38;1143225480;26
70;258919;sheradon performance hugo mn mopar;;24/03/2006 18:46;1143225960;26
71;258919;mopar performance;http://www.mopar.com;24/03/2006 18:56;1143226560;26
72;258919;the weather channel.com;;25/03/2006 18:00;1143309600;27
73;258919;motorola phones;;26/03/2006 10:32;1143365520;28
74;258919;fremont street experience;;26/03/2006 18:53;1143395580;29
75;258919;fremont street experience;http://govegas.about.com;26/03/2006 18:55;1143395700;29
76;258919;fremont street experience;;26/03/2006 19:00;1143396000;29
77;258919;fremont street experience;http://www.a2zlv.com;26/03/2006 19:01;1143396060;29
78;258919;old las vegas;http://www.photo.net;27/03/2006 18:54;1143482040;30
79;258919;old las vegas;;27/03/2006 18:59;1143482340;30
80;258919;2002 chrysler sebring con.;;28/03/2006 19:41;1143571260;31
81;258919;2002 chrysler sebring con.;http://www.carsurvey.org;28/03/2006 19:42;1143571320;31
82;258919;mopar performance;http://www.mopar.com;28/03/2006 20:08;1143572880;31
83;258919;joe senser's sports bar;;30/03/2006 20:43;1143747780;32
84;258919;joe senser's sports bar;http://www.findit.com;30/03/2006 20:43;1143747780;32
85;258919;www.joesenser.com;;30/03/2006 20:45;1143747900;32
86;258919;dustys bar mpls;http://travel.yahoo.com;30/03/2006 20:46;1143747960;33
87;258919;dustys bar mpls;;30/03/2006 20:53;1143748380;33
88;258919;fremont street experience;;30/03/2006 20:55;1143748500;34
89;258919;sag harbor clothes;;01/04/2006 09:33;1143880380;35
90;258919;mall of america;http://www.mallofamerica.com;01/04/2006 09:39;1143880740;35
91;258919;the weather channel;;01/04/2006 09:45;1143881100;36
92;258919;americawest;;01/04/2006 09:50;1143881400;37
93;258919;pueblo colorado newspapers;http://www.chieftain.com;02/04/2006 21:45;1144010700;38
94;258919;the weather channel;http://www.weatherchannel.com.au;03/04/2006 17:47;1144082820;39
95;258919;retirementplan.wellsfarg.com;;06/05/2006 12:37;1146915420;40
96;258919;keystone wheels;http://www.newstalgiawheel.com;07/05/2006 12:08;1147000080;41
97;258919;kelsey hayes wire wheels;http://cadillacworld.homestead.com;13/05/2006 11:14;1147515240;42
98;258919;kelsey hayes wire wheels;http://www.hobbycar.com;13/05/2006 11:19;1147515540;42
99;258919;bill kirchen;;13/05/2006 11:40;1147516800;43
100;258919;www.billkirchen;;13/05/2006 11:41;1147516860;43
101;258919;www.billkerchen.com;;13/05/2006 11:42;1147516920;43
102;258919;bill kirchen;http://www.billkirchen.com;13/05/2006 11:43;1147516980;43
103;258919;mapquest;;13/05/2006 12:33;1147519980;44
104;258919;motor trend classic;http://www.motortrend.com;14/05/2006 11:38;1147603080;45
105;258919;1966 chrysler;http://demo1.physics.wisc.edu;14/05/2006 15:50;1147618200;45
106;258919;1966 chrysler;http://demo1.physics.wisc.edu;14/05/2006 15:53;1147618380;45
107;258919;1966 chrysler;http://www.adclassix.com;14/05/2006 16:16;1147619760;45
108;258919;1966 chrysler;http://www.allamericanclassics.com;14/05/2006 16:20;1147620000;45
109;258919;mopars in minnesota;http://www.midwestmopars.com;14/05/2006 16:23;1147620180;45
110;258919;www.minnesotadragways.com;;14/05/2006 16:39;1147621140;45
111;258919;raceway park mn.;http://www.goracewaypark.com;14/05/2006 17:18;1147623480;45
112;258919;elko speedway elko mn.;http://www.goelkospeedway.com;14/05/2006 17:23;1147623780;45
113;258919;1966 chrysler;;30/05/2006 15:51;1149000660;46
114;373008;www.fafsa.gov;http://www.schoolwork.org;01/03/2006 15:45;1141227900;47
115;373008;www.fafsa.gov.edu;;01/03/2006 15:47;1141228020;47
116;373008;www.fafsa.gov.edu;;15/03/2006 03:10;1142392200;47
117;373008;www.fafsa.gov;http://www.hesc.com;15/03/2006 03:11;1142392260;47
118;373008;www.fafsa.gov;http://www.schoolwork.org;15/03/2006 03:11;1142392260;47
119;373008;www.fafsa.gov;;15/03/2006 03:18;1142392680;47
120;373008;fafsa.gov..edu;;15/03/2006 03:20;1142392800;47
121;373008;t;;15/03/2006 16:45;1142441100;48
122;373008;www;;15/03/2006 16:45;1142441100;49
123;373008;y;;16/03/2006 22:53;1142549580;50
124;373008;game4all.biz;;20/03/2006 18:21;1142878860;51
125;373008;videos;;20/03/2006 18:27;1142879220;52
126;373008;videos;;20/03/2006 18:28;1142879280;52
127;373008;crushpot;http://www.crushpot.com;22/03/2006 20:36;1143059760;53
128;373008;www.crushpot;;22/03/2006 20:38;1143059880;53
129;373008;www.crushspot;;22/03/2006 20:39;1143059940;53
130;373008;www.crushspot;;22/03/2006 20:40;1143060000;53
131;373008;davids bridal.com;;24/03/2006 19:02;1143226920;54
132;373008;david s bridal.com;;24/03/2006 19:03;1143226980;54
133;373008;nusicnow;;25/03/2006 15:43;1143301380;55
134;373008;musicnow;;25/03/2006 15:44;1143301440;55
135;373008;c documentsandsettings allusers applicationdata applecumputer itunes scinfo;;26/03/2006 18:01;1143392460;56
136;373008;c documentsandsettings allusers applicationdata appelcomputer itunes edinfo;;26/03/2006 18:02;1143392520;56
137;373008;c documents and settings all users application data apple cumputer itunes sc info;;26/03/2006 18:13;1143393180;56
138;373008;crushpot;;29/03/2006 20:00;1143658800;57
139;373008;yahoo;;15/05/2006 18:30;1147714200;58
140;373008;www.urapprovedcellular.com;;16/05/2006 01:09;1147738140;59
141;373008;oohttp;;16/05/2006 02:55;1147744500;60
142;485486;icomputerepair.com;http://www.icomputerepair.com;01/03/2006 14:35;1141223700;61
143;485486;www.google.com;;02/03/2006 17:52;1141321920;62
144;485486;cuarto de chat en espanol;;02/03/2006 17:53;1141321980;63
145;485486;pbskids.maya and miguel.com;;11/03/2006 12:22;1142079720;64
146;485486;pbskids.maya and miguel.com;;11/03/2006 12:23;1142079780;64
147;485486;http pbskids arthur.com;;11/03/2006 12:24;1142079840;64
148;485486;www.aimexpress.com;;12/03/2006 03:12;1142133120;65
149;485486;www.aimexpress.com;;12/03/2006 03:13;1142133180;65
150;485486;www.aimexpress.com;http://aimexpress-aim-com.maziej.wroclaw.pl;12/03/2006 03:13;1142133180;65
151;485486;www.pogo.co;;18/03/2006 03:08;1142651280;66
152;485486;http www.dora the explorer.com;;20/03/2006 10:05;1142849100;67
153;485486;www.poly;;20/03/2006 12:05;1142856300;67
154;485486;www.pollypocket.com;http://pollypocket.everythinggirl.com;20/03/2006 12:05;1142856300;67
155;485486;www.aimexpress.com;;01/04/2006 02:31;1143855060;68
156;485486;www.aimexpress.com;;01/04/2006 02:32;1143855120;68
157;485486;www.aimexpress.com;http://aimexpress.aim.com;01/04/2006 02:32;1143855120;68
158;485486;www.aimexpress.com;http://aimexpress.aim.com;01/04/2006 02:33;1143855180;68
159;485486;www.aim.cm;;01/04/2006 02:34;1143855240;68
160;485486;hhtp;;01/04/2006 11:51;1143888660;69
161;599381;algebra - solving quadratic;;01/03/2006 01:14;1141175640;70
162;599381;algebra - solving quadratic equations;http://www.sosmath.com;01/03/2006 01:14;1141175640;70
163;599381;shopecko.c;;01/03/2006 01:48;1141177680;71
164;599381;physical science;;01/03/2006 02:06;1141178760;72
165;599381;barnes and knoble;;04/03/2006 13:14;1141478040;73
166;599381;www.spyk.com;;04/03/2006 13:38;1141479480;74
167;599381;google.comhttp;;04/03/2006 13:52;1141480320;75
168;599381;the lyrics to the waiting to exhale soundtrack;http://www.allthelyrics.com;05/03/2006 16:41;1141576860;76
169;599381;the lyrics to the waiting to exhale soundtrack;http://www.stlyrics.com;05/03/2006 16:41;1141576860;76
170;599381;peter pan musical;http://www.peter-pan.com;05/03/2006 16:50;1141577400;76
171;599381;peter pan musical;;05/03/2006 16:52;1141577520;76
172;599381;the lyrics to the waiting to exhale soundtrack;;05/03/2006 16:52;1141577520;76
173;599381;peter pan musical movie;http://www.soundtrack.net;05/03/2006 17:01;1141578060;76
174;599381;sandiegojrtheatre.com;;05/03/2006 17:14;1141578840;77
175;599381;san diego jr theatre;http://www.juniortheatre.com;05/03/2006 17:14;1141578840;77
176;599381;traits that relate to animal symbolism;;15/03/2006 00:42;1142383320;78
177;599381;a lion represents what traits;http://www.novareinna.com;15/03/2006 00:43;1142383380;78
178;599381;what represents pride;;15/03/2006 00:50;1142383800;78
179;599381;what represents great pride;;15/03/2006 00:57;1142384220;78
180;599381;mcdonalds highschool american game;;15/03/2006 18:27;1142447220;79
181;599381;mcdonalds high school american game;http://www.mcdonaldsallamerican.com;15/03/2006 18:28;1142447280;79
182;599381;mcdonalds high school american game;http://mcdonaldsallamerican.scout.com;15/03/2006 18:28;1142447280;79
183;599381;mcdonalds all american highschool basketball games;http://www.mcdonaldsallamerican.com;15/03/2006 19:37;1142451420;79
184;599381;mcdonalds all american highschool basketball games;http://ssbasketball.rivals.com;15/03/2006 19:37;1142451420;79
185;599381;mcdonalds all american high school basketball games;http://www.sdisc.com;15/03/2006 19:41;1142451660;79
186;599381;mcdonalds all american high school basketball game information;;15/03/2006 19:42;1142451720;79
187;599381;aim;http://www.aim.com;15/03/2006 19:49;1142452140;80
188;599381;probasketball;http://probasketball.about.com;15/03/2006 20:03;1142452980;81
189;599381;probasketball;http://www.probasketballdvd.com;15/03/2006 20:03;1142452980;81
190;599381;tue believer the book;;17/03/2006 10:22;1142590920;82
191;599381;true believer the book;;17/03/2006 10:22;1142590920;82
192;599381;high school basketball magazine;;26/03/2006 00:16;1143332160;83
193;599381;sean paul music videos dvd;;26/03/2006 01:45;1143334800;84
194;599381;watson-guptil publications - how to draw hip hop;http://www.watsonguptill.com;27/03/2006 23:18;1143497880;85
195;599381;vibevixen.comhttp;http://www.vibevixen.com;27/03/2006 23:42;1143499320;86
196;599381;leonardo da vinci;http://www.mos.org;28/03/2006 23:57;1143586620;87
197;599381;telegram;;31/03/2006 23:44;1143845040;88
198;599381;the history telegram;http://www.sendatelegram.com;31/03/2006 23:45;1143845100;88
199;599381;the history telegram;http://www.telegramsonline.co.uk;31/03/2006 23:45;1143845100;88
200;599381;the history of the telegram;;31/03/2006 23:57;1143845820;88
201;599381;the history of the telegraph;http://inventors.about.com;31/03/2006 23:59;1143845940;88
202;599381;picture of a telegraph;;01/04/2006 00:07;1143846420;88
203;599381;telegraph;;01/04/2006 00:07;1143846420;88
204;599381;telegraph;;01/04/2006 00:08;1143846480;88
205;599381;uc san diego website;;13/04/2006 00:45;1144885500;89
206;599381;uc san diego performing arts camp website;;13/04/2006 01:22;1144887720;89
207;599381;kusi website;;13/04/2006 01:30;1144888200;90
208;599381;national and global youth service day;;13/04/2006 01:42;1144888920;91
209;599381;music;;13/04/2006 20:57;1144958220;92
210;599381;com;;15/04/2006 23:51;1145141460;93
211;599381;intensive basketball camps;;16/04/2006 00:43;1145144580;94
212;599381;intensive basketball camps in california;http://www.mysummercamps.com;16/04/2006 01:04;1145145840;94
213;599381;girls intensive basketball camps in california;;16/04/2006 01:52;1145148720;94
214;599381;girls intensive basketball camps in california;;16/04/2006 01:53;1145148780;94
215;599381;girls intensive basketball camps in california;http://dir.yahoo.com;16/04/2006 01:53;1145148780;94
216;599381;bmg music web site;http://www.bmgmusic.com;16/04/2006 01:55;1145148900;95
217;599381;bmg music web site;http://www.bmg.com;16/04/2006 01:55;1145148900;95
218;599381;eastbay.com;;24/04/2006 23:47;1145918820;96
219;599381;myspace.suck my thumb;;26/04/2006 18:49;1146073740;97
220;599381;myspace.comsuck my thumb;;26/04/2006 18:49;1146073740;97
221;599381;arizona university;http://www.nau.edu;26/04/2006 19:36;1146076560;98
222;599381;arizona university;http://www.arizona.edu;26/04/2006 19:36;1146076560;98
223;599381;basketball camps for girls in san diego;;26/04/2006 20:19;1146079140;99
224;599381;teen poems;;04/05/2006 21:27;1146774420;100
225;599381;depressed teen poems;;04/05/2006 21:28;1146774480;100
226;599381;depressed teen poems;http://www.teenangstpoetry.com;04/05/2006 21:28;1146774480;100
227;599381;depressed teen poems;http://www.idunnopoetry.com;04/05/2006 21:28;1146774480;100
228;599381;depressed teen poems;;04/05/2006 21:44;1146775440;100
229;599381;cherish - music artists music video;;06/05/2006 02:03;1146877380;101
230;599381;music.comhttp;;06/05/2006 02:51;1146880260;101
231;599381;yahoomusic.com;;06/05/2006 02:52;1146880320;101
232;599381;yahoo music;http://launch.yahoo.com;06/05/2006 02:52;1146880320;101
233;599381;myspaceom;;08/05/2006 22:48;1147124880;102
234;599381;ikwdpl.org;http://www.ikwdpl.org;11/05/2006 22:56;1147384560;103
235;599381;www.ikwdpl.org;;11/05/2006 22:57;1147384620;103
236;599381;civil rights movement;http://www.infoplease.com;12/05/2006 00:21;1147389660;104
237;599381;civil rights movement;http://www.spartacus.schoolnet.co.uk;12/05/2006 00:21;1147389660;104
238;599381;14-15 year old jobs;http://www.faqfarm.com;12/05/2006 00:26;1147389960;105
239;599381;14-15 year old jobs;http://www.jobreadynow.org;12/05/2006 00:26;1147389960;105
240;599381;marian-andson.org;;16/05/2006 22:39;1147815540;106
241;599381;.com;;18/05/2006 22:14;1147986840;107
242;599381;cnn;;18/05/2006 22:14;1147986840;108
243;599381;history of holocaust;http://www.historyplace.com;25/05/2006 19:42;1148582520;109
244;599381;aol playlist;http://aol.musicnow.com;27/05/2006 15:27;1148740020;110
245;707848;strawberry shortcake calories;http://www.recipezaar.com;01/03/2006 15:24;1141226640;111
246;707848;strawberry shortcake calories;http://www.calorie-count.com;01/03/2006 15:24;1141226640;111
247;707848;archaebacteria examples;http://www.lcusd.net;01/03/2006 19:42;1141242120;112
248;707848;methanogen examples;;01/03/2006 19:43;1141242180;112
249;707848;methanogen example;http://genomics.ucla.edu;01/03/2006 19:43;1141242180;112
250;707848;fungi example;;01/03/2006 19:55;1141242900;112
251;707848;fungus example;;01/03/2006 19:56;1141242960;112
252;707848;blood facts;http://www.americasblood.org;01/03/2006 22:13;1141251180;113
253;707848;i learn by going where i have to go;;02/03/2006 16:11;1141315860;114
254;707848;i learn by going where i have to go lyrics;;02/03/2006 16:11;1141315860;114
255;707848;i sleep to wake lyrics;;02/03/2006 16:12;1141315920;114
256;707848;dont lose touch lyrics;http://www.sing365.com;04/03/2006 16:50;1141491000;115
257;707848;into the rush lyrics;http://www.anysonglyrics.com;04/03/2006 20:17;1141503420;115
258;707848;beat of my heart lyrics;http://www.azlyrics.com;04/03/2006 20:20;1141503600;115
259;707848;modest mouse;;04/03/2006 20:40;1141504800;115
260;707848;modest mouse lyrics;http://www.azlyrics.com;04/03/2006 20:40;1141504800;115
261;707848;tv listings;;04/03/2006 21:00;1141506000;116
262;707848;www.bangmb.net;;05/03/2006 12:30;1141561800;117
263;707848;such-love.com;;05/03/2006 12:33;1141561980;118
264;707848;modest mouse;;05/03/2006 13:17;1141564620;119
265;707848;northstar family fun center;;05/03/2006 13:38;1141565880;120
266;707848;northstar family fun center;http://eteamz.active.com;05/03/2006 13:39;1141565940;120
267;707848;6550 brandt pike huber heights;http://www.chdmc.org;05/03/2006 13:40;1141566000;120
268;707848;6550 brandt pike huber heights;http://www.switchboard.com;05/03/2006 13:40;1141566000;120
269;707848;such-love.com;;05/03/2006 16:46;1141577160;121
270;707848;www.bangmb.net;;05/03/2006 16:46;1141577160;121
271;707848;such-love.com;;05/03/2006 19:07;1141585620;121
272;707848;www.bangmb.net;;05/03/2006 19:08;1141585680;121
273;707848;bankrupt on selling lyrics;http://www.lyricsfreak.com;05/03/2006 20:27;1141590420;122
274;707848;such-love.com;;05/03/2006 22:27;1141597620;123
275;707848;www.bangmb.net;;05/03/2006 22:27;1141597620;123
276;707848;such-love.com;;06/03/2006 06:02;1141624920;123
277;707848;bankrupt on selling lyrics;http://www.lyricsfreak.com;06/03/2006 06:04;1141625040;124
278;707848;shit luck lyrics;http://www.sing365.com;06/03/2006 18:20;1141669200;124
279;707848;shit luck lyrics;http://www.seeklyrics.com;06/03/2006 18:20;1141669200;124
280;707848;sink florida sink;;07/03/2006 15:28;1141745280;125
281;707848;sink florida sink lyrics;http://www.sing365.com;07/03/2006 15:28;1141745280;125
282;707848;bankrupt on selling lyrics;http://www.lyricsfreak.com;08/03/2006 15:36;1141832160;126
283;707848;i learn by going where i have to go lyrics;;08/03/2006 18:24;1141842240;126
284;707848;i wake to sleep and take my waking slow lyrics;;08/03/2006 18:25;1141842300;126
285;707848;i feel my fate in what i cannot fear;http://en.thinkexist.com;08/03/2006 18:26;1141842360;126
286;707848;dont lose touch lyrics;http://www.sing365.com;08/03/2006 21:54;1141854840;126
287;707848;i'm no good you're no better wouldn't we be perfect together;;08/03/2006 22:30;1141857000;126
288;707848;i'm no good you're no better wouldn't we be perfect together lyrics;http://www.bouncingsouls.com;08/03/2006 22:30;1141857000;126
289;707848;car lyrics;;09/03/2006 22:15;1141942500;127
290;707848;car lyrics built to spil;;09/03/2006 22:15;1141942500;127
291;707848;car lyrics built to spill;http://www.sing365.com;09/03/2006 22:15;1141942500;127
292;707848;growing fast plants;http://www.fastplants.org;09/03/2006 22:19;1141942740;128
293;707848;growing fast plants;http://www.csun.edu;09/03/2006 22:19;1141942740;128
294;707848;growing fast plants;http://www.fragrantfields.com;09/03/2006 22:19;1141942740;128
295;707848;how to grow fast plants;http://www.fastplants.org;09/03/2006 22:22;1141942920;128
296;707848;how to grow fast plants;http://www.greendealer-exotic-seeds.com;09/03/2006 22:22;1141942920;128
297;707848;how to grow fast plants;http://www.carolina.com;09/03/2006 22:22;1141942920;128
298;707848;how to grow fast plants;;09/03/2006 22:24;1141943040;128
299;707848;car lyrics;;10/03/2006 17:02;1142010120;129
300;707848;car lyrics built to spill;http://www.sing365.com;10/03/2006 17:02;1142010120;129
301;707848;put music on your ipod;;12/03/2006 10:20;1142158800;130
302;707848;how to put music on your ipod;http://www.informit.com;12/03/2006 10:20;1142158800;130
303;707848;add songs to ipod;http://www.panic.com;12/03/2006 13:03;1142168580;130
304;707848;box car racer lyrics;http://www.azlyrics.com;12/03/2006 22:57;1142204220;131
305;707848;www.queen of confusion;;13/03/2006 00:13;1142208780;131
306;707848;daughters lyrics;http://www.sing365.com;13/03/2006 20:20;1142281200;131
307;707848;against me lyrics;http://www.plyrics.com;13/03/2006 22:19;1142288340;131
308;707848;insomnia;;13/03/2006 23:17;1142291820;132
309;707848;insomnia symptoms;http://www.emedicinehealth.com;13/03/2006 23:18;1142291880;132
310;707848;it only hurts lyrics;;13/03/2006 23:26;1142292360;133
311;707848;it only hurts lyrics lyrics;http://www.sing365.com;13/03/2006 23:26;1142292360;133
312;707848;teeth like god's shoeshine lyrics;http://www.selyrics.com;14/03/2006 15:47;1142351220;134
313;707848;grills lyrics;;14/03/2006 20:53;1142369580;134
314;707848;grills lyrics nelly;http://www.lyrics07.com;14/03/2006 20:53;1142369580;134
315;707848;blink 182 lyrics;http://www.azlyrics.com;14/03/2006 21:27;1142371620;134
316;707848;edit the sad parts lyrics;http://www.selyrics.com;14/03/2006 21:47;1142372820;134
317;707848;my lips are cold the truth is told lyrics;http://www.lyricsdepot.com;14/03/2006 22:39;1142375940;134
318;707848;the authority song;;15/03/2006 19:07;1142449620;135
319;707848;the authority song lyrics;http://www.selyrics.com;15/03/2006 19:08;1142449680;135
320;707848;black dresses by spill canvas;http://www.azlyrics.com;15/03/2006 19:13;1142449980;135
321;707848;playing for keeps lyrics;http://www.lyrics07.com;15/03/2006 19:14;1142450040;135
322;707848;rhyming dictionary;http://www.rhymer.com;15/03/2006 19:56;1142452560;135
323;707848;monstr in a wheelchair;;15/03/2006 23:38;1142465880;135
324;707848;black dresses by spill canvas;http://www.azlyrics.com;16/03/2006 21:15;1142543700;136
325;707848;the ones that you said you'd try to find lyrics;;18/03/2006 11:14;1142680440;137
326;707848;brandon fissenger;;18/03/2006 12:09;1142683740;138
327;707848;brandon fissienger;;18/03/2006 12:09;1142683740;138
328;707848;20 below lyrics;http://www.sing365.com;18/03/2006 20:30;1142713800;139
329;707848;even in a heart dressed black lyrics;;18/03/2006 20:32;1142713920;139
330;707848;heart dressed black lyrics;;18/03/2006 20:33;1142713980;139
331;707848;even in a heart dressed black lyrics;;18/03/2006 20:37;1142714220;139
332;707848;even with a heart dressed black lyrics;;18/03/2006 20:38;1142714280;139
333;707848;the cold part lyrics;http://www.sing365.com;18/03/2006 21:21;1142716860;139
334;707848;make everyone happy lyrics;http://www.seeklyrics.com;18/03/2006 21:34;1142717640;139
335;707848;alkaline trio lyrics;http://www.azlyrics.com;19/03/2006 13:27;1142774820;140
336;707848;a movie that plays in my mind remembring you helps me survive everyday;http://www.darklyrics.com;19/03/2006 14:08;1142777280;141
337;707848;ohio manuverability exam;;19/03/2006 17:38;1142789880;142
338;707848;manuverability cone placement;;19/03/2006 17:39;1142789940;142
339;707848;maneuverability cone placement;;19/03/2006 17:39;1142789940;142
340;707848;maneuverability cone placement ohio;;19/03/2006 17:39;1142789940;142
341;707848;maneuverability cone placement ohio;;19/03/2006 17:40;1142790000;142
342;707848;maneuverability cones ohio;http://www.drivingacademyohio.com;19/03/2006 17:40;1142790000;142
343;707848;maneuverability cones ohio;http://valleyequipco.com;19/03/2006 17:40;1142790000;142
344;707848;driving maneuverability for ohio;http://www.dmcolemaninsurance.com;19/03/2006 17:41;1142790060;142
345;707848;driving maneuverability for ohio;http://www.eyeassociates.com;19/03/2006 17:41;1142790060;142
346;707848;driving maneuverability for ohio;http://das.ohio.gov;19/03/2006 17:41;1142790060;142
347;707848;driving maneuverability for ohio;http://www.heightsdriving.com;19/03/2006 17:41;1142790060;142
348;707848;driving maneuverability;;19/03/2006 17:44;1142790240;142
349;707848;driving maneuverability ohio;http://www.drivingacademyohio.com;19/03/2006 17:44;1142790240;142
350;707848;driving maneuverability ohio;http://columbusoh.about.com;19/03/2006 17:44;1142790240;142
351;707848;driving maneuverability ohio;http://driversed.com;19/03/2006 17:44;1142790240;142
352;707848;scary kids scaring kids lyrics;http://www.plyrics.com;19/03/2006 17:59;1142791140;143
353;707848;better late than forever lyrics;;19/03/2006 18:16;1142792160;143
354;707848;i want to kiss you on the mouth and tell you i'm your biggest fan lyrics;http://www.letssingit.com;19/03/2006 19:29;1142796540;143
355;707848;my heart beats in break downs lyrics;;19/03/2006 21:58;1142805480;143
356;707848;my heart beats in breakdowns lyrics;http://www.sing365.com;19/03/2006 21:58;1142805480;143
357;707848;you said my heart sounded like a pay phone in the rain lyrics;http://www.sing365.com;19/03/2006 22:01;1142805660;143
358;707848;heart transplant lyrics;http://www.sing365.com;20/03/2006 18:54;1142880840;144
359;707848;modest mouse lyrics;http://www.azlyrics.com;20/03/2006 19:01;1142881260;144
